Source,Target,Weight,Type
Dalek Sec,Donna Noble,1,undirected
Dalek Sec,Jackie Tyler,1,undirected
Dalek Sec,Jake Simmonds,1,undirected
Dalek Sec,Martha Jones,1,undirected
Dalek Sec,Mickey Smith,1,undirected
Dalek Sec,Pete Tyler (Pete's World),1,undirected
Dalek Sec,Rose Tyler,1,undirected
Dalek Sec,Tenth Doctor,2,undirected
Dalek Sec,Yvonne Hartman,1,undirected
Dalek of human origin,Jack Harkness,1,undirected
Dalek of human origin,Lynda Moss,1,undirected
Dalek of human origin,Ninth Doctor,1,undirected
Dalek of human origin,Rose Tyler,1,undirected
Daleks,Amy Pond,1,undirected
Daleks,Clara Oswald,1,undirected
Daleks,Eleventh Doctor,1,undirected
Daleks,Rory Williams,1,undirected
Daniel Barton,Ada Lovelace,1,undirected
Daniel Barton,Graham O'Brien,1,undirected
Daniel Barton,Hakim Khan,1,undirected
Daniel Barton,Kasaavin,1,undirected
Daniel Barton,Najia Khan,1,undirected
Daniel Barton,Noor Inayat Khan,1,undirected
Daniel Barton,Ryan Sinclair,1,undirected
Daniel Barton,Sonya Khan,1,undirected
Daniel Barton,The Master,1,undirected
Daniel Barton,Thirteenth Doctor,1,undirected
Daniel Barton,Tibo,1,undirected
Daniel Barton,Yasmin Khan,1,undirected
Danny Pink,Alistair Gordon Lethbridge-Stewart,1,undirected
Danny Pink,Boneless,1,undirected
Danny Pink,Clara Oswald,10,undirected
Danny Pink,Courtney Woods,2,undirected
Danny Pink,Cybermen,1,undirected
Danny Pink,Dalek,1,undirected
Danny Pink,Dream crab,1,undirected
Danny Pink,First Doctor,1,undirected
Danny Pink,Frank Armitage,3,undirected
Danny Pink,Gus (Mummy on the Orient Express),1,undirected
Danny Pink,Journey Blue,1,undirected
Danny Pink,Kate Stewart,1,undirected
Danny Pink,Perkins (Mummy on the Orient Express),1,undirected
Danny Pink,Rigsy,1,undirected
Danny Pink,Rusty (Into the Dalek),1,undirected
Danny Pink,Santa,1,undirected
Danny Pink,Seb (The Caretaker),2,undirected
Danny Pink,Skovox Blitzer,1,undirected
Danny Pink,Spider germ,1,undirected
Danny Pink,The Master,6,undirected
Danny Pink,Twelfth Doctor,10,undirected
Danny Pink,Zygon Osgood,1,undirected
Davros,Clara Oswald,2,undirected
Davros,Dalek Caan,1,undirected
Davros,Donna Noble,2,undirected
Davros,Francine Jones,2,undirected
Davros,Gwen Cooper,2,undirected
Davros,Harriet Jones,1,undirected
Davros,Ianto Jones,2,undirected
Davros,Jack Harkness,2,undirected
Davros,Jackie Tyler,1,undirected
Davros,K9 Mark IV,1,undirected
Davros,Kate Stewart,1,undirected
Davros,Luke Smith,2,undirected
Davros,Martha Jones,2,undirected
Davros,Mickey Smith,1,undirected
Davros,Mr Smith,2,undirected
Davros,Ohila,1,undirected
Davros,Rose Tyler,2,undirected
Davros,Sarah Jane Smith,2,undirected
Davros,Supreme Dalek (The Stolen Earth),2,undirected
Davros,Sylvia Noble,2,undirected
Davros,Tenth Doctor,2,undirected
Davros,Tenth Doctor (Journey's End),1,undirected
Davros,The Master,2,undirected
Davros,Twelfth Doctor,2,undirected
Davros,Wilfred Mott,2,undirected
Dermot O'Leary (National Television Awards),Eleventh Doctor,1,undirected
Donna Noble,Agatha Christie,1,undirected
Donna Noble,Alonso Frame,1,undirected
Donna Noble,Arnold Golightly,1,undirected
Donna Noble,Cobb (The Doctor's Daughter),1,undirected
Donna Noble,Cofelia,1,undirected
Donna Noble,Dalek Caan,1,undirected
Donna Noble,Dalek Sec,1,undirected
Donna Noble,Davros,2,undirected
Donna Noble,Eleventh Doctor,1,undirected
Donna Noble,Empress of the Racnoss (The Runaway Bride),1,undirected
Donna Noble,Francine Jones,2,undirected
Donna Noble,Gwen Cooper,2,undirected
Donna Noble,Harriet Jones,1,undirected
Donna Noble,High Priestess (The Fires of Pompeii),1,undirected
Donna Noble,Ianto Jones,2,undirected
Donna Noble,Jack Harkness,3,undirected
Donna Noble,Jackie Tyler,3,undirected
Donna Noble,Jake Simmonds,1,undirected
Donna Noble,Jenny (The Doctor's Daughter),1,undirected
Donna Noble,K9 Mark IV,1,undirected
Donna Noble,Klineman Halpen,1,undirected
Donna Noble,Luke Smith,3,undirected
Donna Noble,Mace (The Sontaran Stratagem),2,undirected
Donna Noble,Martha Jones,6,undirected
Donna Noble,Mickey Smith,3,undirected
Donna Noble,Mr Smith,2,undirected
Donna Noble,Ood Sigma,2,undirected
Donna Noble,Pete Tyler (Pete's World),1,undirected
Donna Noble,Rassilon,1,undirected
Donna Noble,River Song,2,undirected
Donna Noble,Rose Tyler,5,undirected
Donna Noble,Ross Jenkins,2,undirected
Donna Noble,Sarah Jane Smith,3,undirected
Donna Noble,Staal,2,undirected
Donna Noble,Supreme Dalek (The Stolen Earth),2,undirected
Donna Noble,Sylvia Noble,7,undirected
Donna Noble,Tenth Doctor,14,undirected
Donna Noble,Tenth Doctor (Journey's End),1,undirected
Donna Noble,The Master,1,undirected
Donna Noble,Vashta Nerada,2,undirected
Donna Noble,Wilfred Mott,6,undirected
Donna Noble,Yvonne Hartman,1,undirected
Dorium Maldovar,Amy Pond,3,undirected
Dorium Maldovar,Captain,1,undirected
Dorium Maldovar,Carter (Let's Kill Hitler),1,undirected
Dorium Maldovar,Eleventh Doctor,3,undirected
Dorium Maldovar,Elizabeth X,1,undirected
Dorium Maldovar,Kovarian,1,undirected
Dorium Maldovar,Paternoster Gang,1,undirected
Dorium Maldovar,River Song,3,undirected
Dorium Maldovar,Rory Williams,3,undirected
Dorium Maldovar,Silent,1,undirected
Dorium Maldovar,Teselecta,1,undirected
Dorium Maldovar,The Alliance (The Pandorica Opens),1,undirected
Dorium Maldovar,Vincent van Gogh,1,undirected
Dorium Maldovar,Winston Churchill,2,undirected
Dorothy Skerrit,Graham O'Brien,1,undirected
Dorothy Skerrit,Nikola Tesla,1,undirected
Dorothy Skerrit,Queen of the Skithra,1,undirected
Dorothy Skerrit,Ryan Sinclair,1,undirected
Dorothy Skerrit,Thirteenth Doctor,1,undirected
Dorothy Skerrit,Thomas Edison,1,undirected
Dorothy Skerrit,Yasmin Khan,1,undirected
Dream Lord,Amy Pond,1,undirected
Dream Lord,Eleventh Doctor,1,undirected
Dream Lord,Rory Williams,1,undirected
Dream crab,Clara Oswald,1,undirected
Dream crab,Danny Pink,1,undirected
Dream crab,Santa,1,undirected
Dream crab,Twelfth Doctor,1,undirected
Dreg,Graham O'Brien,1,undirected
Dreg,Ryan Sinclair,1,undirected
Dreg,Thirteenth Doctor,1,undirected
Dreg,Yasmin Khan,1,undirected
Eater of Light,Bill Potts,1,undirected
Eater of Light,Nardole,1,undirected
Eater of Light,Ninth Legion,1,undirected
Eater of Light,The Master,1,undirected
Eater of Light,Twelfth Doctor,1,undirected
Editor (Tardisode 12),Tenth Doctor,1,undirected
Editor (Tardisode 12),Torchwood Institute,1,undirected
Edwin Bracewell,Amy Pond,1,undirected
Edwin Bracewell,Dalek,1,undirected
Edwin Bracewell,Eleventh Doctor,1,undirected
Edwin Bracewell,Winston Churchill,1,undirected
Einstein's liquid,Albert Einstein,1,undirected
Einstein's liquid,Eleventh Doctor,1,undirected
Einstein's liquid,Ood (Death is the Only Answer),1,undirected
Eleventh Doctor,79B Aickman Road,1,undirected
Eleventh Doctor,Abigail Pettigrew,1,undirected
Eleventh Doctor,Adolf Hitler,1,undirected
Eleventh Doctor,Akhaten,1,undirected
Eleventh Doctor,Alaya,2,undirected
Eleventh Doctor,Albert Einstein,1,undirected
Eleventh Doctor,Alonso Frame,1,undirected
Eleventh Doctor,Amy Pond,39,undirected
Eleventh Doctor,Amy Pond (The Girl Who Waited),1,undirected
Eleventh Doctor,Angie Maitland,2,undirected
Eleventh Doctor,Arthur Candy,1,undirected
Eleventh Doctor,Artie Maitland,2,undirected
Eleventh Doctor,Barnable,1,undirected
Eleventh Doctor,Brian Cox,1,undirected
Eleventh Doctor,Brian Williams (Dinosaurs on a Spaceship),2,undirected
Eleventh Doctor,Canton Everett Delaware III,2,undirected
Eleventh Doctor,Captain,2,undirected
Eleventh Doctor,Carter (Let's Kill Hitler),2,undirected
Eleventh Doctor,Clara Oswald,15,undirected
Eleventh Doctor,Clara Oswald (The Bells of Saint John),1,undirected
Eleventh Doctor,Craig Owens,2,undirected
Eleventh Doctor,Cyberman,1,undirected
Eleventh Doctor,Cyberman (Mondas),1,undirected
Eleventh Doctor,Cyril Arwell,1,undirected
Eleventh Doctor,Dalek,1,undirected
Eleventh Doctor,Dalek Fleet,1,undirected
Eleventh Doctor,Daleks,1,undirected
Eleventh Doctor,Dermot O'Leary (National Television Awards),1,undirected
Eleventh Doctor,Donna Noble,1,undirected
Eleventh Doctor,Dorium Maldovar,3,undirected
Eleventh Doctor,Dream Lord,1,undirected
Eleventh Doctor,Edwin Bracewell,1,undirected
Eleventh Doctor,Einstein's liquid,1,undirected
Eleventh Doctor,Eleventh Doctor (Ganger),2,undirected
Eleventh Doctor,Elizabeth I,1,undirected
Eleventh Doctor,Elizabeth X,1,undirected
Eleventh Doctor,Ellie Oswald,1,undirected
Eleventh Doctor,Elliot Sardick,1,undirected
Eleventh Doctor,Ganger,1,undirected
Eleventh Doctor,Grand Marshall,1,undirected
Eleventh Doctor,Great Intelligence,3,undirected
Eleventh Doctor,Half-Face Man,1,undirected
Eleventh Doctor,Handbot,1,undirected
Eleventh Doctor,Handles,1,undirected
Eleventh Doctor,Harvest ranger,1,undirected
Eleventh Doctor,Hawthorne (The Beast Below),1,undirected
Eleventh Doctor,Henry Avery,1,undirected
Eleventh Doctor,House (The Doctor's Wife),1,undirected
Eleventh Doctor,Idris,1,undirected
Eleventh Doctor,Jack Harkness,1,undirected
Eleventh Doctor,Jackie Tyler,1,undirected
Eleventh Doctor,Jennifer Lucas (Ganger),1,undirected
Eleventh Doctor,Jenny Flint,1,undirected
Eleventh Doctor,John Riddell,1,undirected
Eleventh Doctor,Julius Grayle,1,undirected
Eleventh Doctor,Kahler-Jex,1,undirected
Eleventh Doctor,Kahler-Tek,1,undirected
Eleventh Doctor,Kate Stewart,2,undirected
Eleventh Doctor,Kazran Sardick,1,undirected
Eleventh Doctor,Kovarian,1,undirected
Eleventh Doctor,Krafayis (Vincent and the Doctor),1,undirected
Eleventh Doctor,Lily Arwell,1,undirected
Eleventh Doctor,Liz 10,1,undirected
Eleventh Doctor,Luke Smith,1,undirected
Eleventh Doctor,Madge Arwell,1,undirected
Eleventh Doctor,Martha Jones,1,undirected
Eleventh Doctor,Mickey Smith,1,undirected
Eleventh Doctor,Minotaur (The God Complex),1,undirected
Eleventh Doctor,Miranda Cleaves,1,undirected
Eleventh Doctor,Mister Sweet,1,undirected
Eleventh Doctor,Mr Clever,1,undirected
Eleventh Doctor,Mummy (The Rings of Akhaten),1,undirected
Eleventh Doctor,Nefertiti,1,undirected
Eleventh Doctor,Ood (Death is the Only Answer),1,undirected
Eleventh Doctor,Ood (Pond Life),1,undirected
Eleventh Doctor,Ood Sigma,1,undirected
Eleventh Doctor,Paternoster Gang,5,undirected
Eleventh Doctor,Peg doll (Night Terrors),1,undirected
Eleventh Doctor,Petronella Osgood,1,undirected
Eleventh Doctor,Prisoner Zero,1,undirected
Eleventh Doctor,Rain God,1,undirected
Eleventh Doctor,Rassilon,1,undirected
Eleventh Doctor,Restac,1,undirected
Eleventh Doctor,Richard Nixon,2,undirected
Eleventh Doctor,River Song,13,undirected
Eleventh Doctor,Rory Williams,28,undirected
Eleventh Doctor,Rory Williams (Auton),1,undirected
Eleventh Doctor,Rose Tyler,1,undirected
Eleventh Doctor,Rosemary Kizlet,1,undirected
Eleventh Doctor,Sarah Jane Smith,1,undirected
Eleventh Doctor,Saturnyn,1,undirected
Eleventh Doctor,Shakri,1,undirected
Eleventh Doctor,Silent,3,undirected
Eleventh Doctor,Skaldak,1,undirected
Eleventh Doctor,Solomon (Dinosaurs on a Spaceship),1,undirected
Eleventh Doctor,Sontarans,1,undirected
Eleventh Doctor,Sophie (The Lodger),2,undirected
Eleventh Doctor,Strax,1,undirected
Eleventh Doctor,Supreme Dalek (Victory of the Daleks),1,undirected
Eleventh Doctor,Sylvia Noble,1,undirected
Eleventh Doctor,Tasha Lem,1,undirected
Eleventh Doctor,Tenth Doctor,2,undirected
Eleventh Doctor,Teselecta,1,undirected
Eleventh Doctor,The Alliance (The Pandorica Opens),1,undirected
Eleventh Doctor,The Curator,1,undirected
Eleventh Doctor,The Doctor's TARDIS,1,undirected
Eleventh Doctor,The Master,2,undirected
Eleventh Doctor,The Moment,1,undirected
Eleventh Doctor,Time Field,1,undirected
Eleventh Doctor,Time zombie,1,undirected
Eleventh Doctor,Twelfth Doctor,2,undirected
Eleventh Doctor,Vastra,1,undirected
Eleventh Doctor,Vigil,1,undirected
Eleventh Doctor,Vincent van Gogh,2,undirected
Eleventh Doctor,War Doctor,2,undirected
Eleventh Doctor,Weeping Angel,3,undirected
Eleventh Doctor,Weeping Angel (Good as Gold),1,undirected
Eleventh Doctor,Wilfred Mott,1,undirected
Eleventh Doctor,Winifred Gillyflower,1,undirected
Eleventh Doctor,Winston Churchill,3,undirected
Eleventh Doctor,Zygon Kate Stewart,1,undirected
Eleventh Doctor (Ganger),Amy Pond,2,undirected
Eleventh Doctor (Ganger),Eleventh Doctor,2,undirected
Eleventh Doctor (Ganger),Ganger,1,undirected
Eleventh Doctor (Ganger),Jennifer Lucas (Ganger),1,undirected
Eleventh Doctor (Ganger),Miranda Cleaves,1,undirected
Eleventh Doctor (Ganger),Rory Williams,2,undirected
Elizabeth I,Carrionite,1,undirected
Elizabeth I,Clara Oswald,1,undirected
Elizabeth I,Dalek Fleet,1,undirected
Elizabeth I,Eleventh Doctor,1,undirected
Elizabeth I,Kate Stewart,1,undirected
Elizabeth I,Martha Jones,1,undirected
Elizabeth I,Petronella Osgood,1,undirected
Elizabeth I,Tenth Doctor,2,undirected
Elizabeth I,The Curator,1,undirected
Elizabeth I,The Moment,1,undirected
Elizabeth I,War Doctor,1,undirected
Elizabeth I,William Shakespeare,1,undirected
Elizabeth I,Zygon Kate Stewart,1,undirected
Elizabeth X,Amy Pond,1,undirected
Elizabeth X,Dorium Maldovar,1,undirected
Elizabeth X,Eleventh Doctor,1,undirected
Elizabeth X,River Song,1,undirected
Elizabeth X,Rory Williams,1,undirected
Elizabeth X,The Alliance (The Pandorica Opens),1,undirected
Elizabeth X,Vincent van Gogh,1,undirected
Elizabeth X,Winston Churchill,1,undirected
Ellie Oswald,Clara Oswald,1,undirected
Ellie Oswald,Eleventh Doctor,1,undirected
Elliot Sardick,Abigail Pettigrew,1,undirected
Elliot Sardick,Amy Pond,1,undirected
Elliot Sardick,Eleventh Doctor,1,undirected
Elliot Sardick,Kazran Sardick,1,undirected
Elliot Sardick,Rory Williams,1,undirected
Emojibot,Bill Potts,1,undirected
Emojibot,Nardole,1,undirected
Emojibot,Twelfth Doctor,1,undirected
Emojibot,Vardy,1,undirected
Empress of the Racnoss (The Runaway Bride),Donna Noble,1,undirected
Empress of the Racnoss (The Runaway Bride),Sylvia Noble,1,undirected
Empress of the Racnoss (The Runaway Bride),Tenth Doctor,1,undirected
Empty Child,Jack Harkness,2,undirected
Empty Child,Ninth Doctor,2,undirected
Empty Child,Rose Tyler,2,undirected
Erisa Magambo,Christina de Souza,1,undirected
Erisa Magambo,Stingray,1,undirected
Erisa Magambo,Tenth Doctor,2,undirected
Erisa Magambo,Time Beetle,1,undirected
Face of Boe,Casp,1,undirected
Face of Boe,Cassandra O'Brien.Δ17,2,undirected
Face of Boe,Hame,1,undirected
Face of Boe,Jackie Tyler,2,undirected
Face of Boe,Macra,1,undirected
Face of Boe,Martha Jones,1,undirected
Face of Boe,Matron,1,undirected
Face of Boe,Mickey Smith,1,undirected
Face of Boe,Ninth Doctor,1,undirected
Face of Boe,Rose Tyler,2,undirected
Face of Boe,Tenth Doctor,2,undirected
Family of Blood,Tenth Doctor,2,undirected
Family of Blood,Tim Latimer,2,undirected
Fifth Doctor,Tenth Doctor,1,undirected
First Doctor,Archibald Hamish Lethbridge-Stewart,1,undirected
First Doctor,Bill Potts,2,undirected
First Doctor,Clara Oswald,2,undirected
First Doctor,Cybermen,1,undirected
First Doctor,Danny Pink,1,undirected
First Doctor,Heather (The Pilot),1,undirected
First Doctor,Nardole,2,undirected
First Doctor,Rusty (Into the Dalek),1,undirected
First Doctor,The Master,2,undirected
First Doctor,Thirteenth Doctor,1,undirected
First Doctor,Twelfth Doctor,3,undirected
Fisher King,Clara Oswald,1,undirected
Fisher King,Ghost,1,undirected
Fisher King,Twelfth Doctor,1,undirected
Florence Finnegan,Clive Jones,1,undirected
Florence Finnegan,Francine Jones,1,undirected
Florence Finnegan,Leo Jones,1,undirected
Florence Finnegan,Martha Jones,1,undirected
Florence Finnegan,Tenth Doctor,1,undirected
Florence Finnegan,Tish Jones,1,undirected
Francine Jones,Clive Jones,3,undirected
Francine Jones,Dalek Caan,1,undirected
Francine Jones,Davros,2,undirected
Francine Jones,Donna Noble,2,undirected
Francine Jones,Florence Finnegan,1,undirected
Francine Jones,Gwen Cooper,2,undirected
Francine Jones,Harriet Jones,1,undirected
Francine Jones,Ianto Jones,2,undirected
Francine Jones,Jack Harkness,4,undirected
Francine Jones,Jackie Tyler,1,undirected
Francine Jones,K9 Mark IV,1,undirected
Francine Jones,Leo Jones,3,undirected
Francine Jones,Luke Smith,2,undirected
Francine Jones,Martha Jones,7,undirected
Francine Jones,Mickey Smith,1,undirected
Francine Jones,Mr Smith,2,undirected
Francine Jones,Richard Lazarus,1,undirected
Francine Jones,Rose Tyler,2,undirected
Francine Jones,Sarah Jane Smith,2,undirected
Francine Jones,Supreme Dalek (The Stolen Earth),2,undirected
Francine Jones,Sylvia Noble,2,undirected
Francine Jones,Tenth Doctor,7,undirected
Francine Jones,Tenth Doctor (Journey's End),1,undirected
Francine Jones,The Master,2,undirected
Francine Jones,Tish Jones,4,undirected
Francine Jones,Torajii,1,undirected
Francine Jones,Wilfred Mott,2,undirected
Frank Armitage,Clara Oswald,3,undirected
Frank Armitage,Courtney Woods,1,undirected
Frank Armitage,Cybermen,1,undirected
Frank Armitage,Dalek,1,undirected
Frank Armitage,Danny Pink,3,undirected
Frank Armitage,Journey Blue,1,undirected
Frank Armitage,Rusty (Into the Dalek),1,undirected
Frank Armitage,Seb (The Caretaker),2,undirected
Frank Armitage,Skovox Blitzer,1,undirected
Frank Armitage,The Master,3,undirected
Frank Armitage,Twelfth Doctor,3,undirected
Futurekind,Jack Harkness,1,undirected
Futurekind,Martha Jones,1,undirected
Futurekind,Tenth Doctor,1,undirected
Futurekind,The Master,1,undirected
Gagan Rassmussen,Clara Oswald,1,undirected
Gagan Rassmussen,Sandman (Sleep No More),1,undirected
Gagan Rassmussen,Twelfth Doctor,1,undirected
Ganger,Amy Pond,1,undirected
Ganger,Eleventh Doctor,1,undirected
Ganger,Eleventh Doctor (Ganger),1,undirected
Ganger,Miranda Cleaves,1,undirected
Ganger,Rory Williams,1,undirected
Ganymede Systems,Bill Potts,1,undirected
Ganymede Systems,Nardole,1,undirected
Ganymede Systems,Twelfth Doctor,1,undirected
Gat,Graham O'Brien,1,undirected
Gat,Jack Harkness,1,undirected
Gat,Pol-Kon-Don,1,undirected
Gat,Ryan Sinclair,1,undirected
Gat,The Doctor (Fugitive of the Judoon),1,undirected
Gat,Thirteenth Doctor,1,undirected
Gat,Yasmin Khan,1,undirected
Gelth ambassador,Charles Dickens,1,undirected
Gelth ambassador,Ninth Doctor,1,undirected
Gelth ambassador,Rose Tyler,1,undirected
George Gordon Byron,Ashad,1,undirected
George Gordon Byron,Graham O'Brien,1,undirected
George Gordon Byron,John Polidori,1,undirected
George Gordon Byron,Mary Shelley,1,undirected
George Gordon Byron,Percy Shelley,1,undirected
George Gordon Byron,Ryan Sinclair,1,undirected
George Gordon Byron,Thirteenth Doctor,1,undirected
George Gordon Byron,Yasmin Khan,1,undirected
Ghost,Clara Oswald,2,undirected
Ghost,Fisher King,1,undirected
Ghost,Twelfth Doctor,2,undirected
Giant spider (Arachnids in the UK),Grace O'Brien,1,undirected
Giant spider (Arachnids in the UK),Graham O'Brien,1,undirected
Giant spider (Arachnids in the UK),Hakim Khan,1,undirected
Giant spider (Arachnids in the UK),Jack Robertson,1,undirected
Giant spider (Arachnids in the UK),Najia Khan,1,undirected
Giant spider (Arachnids in the UK),Ryan Sinclair,1,undirected
Giant spider (Arachnids in the UK),Sonya Khan,1,undirected
Giant spider (Arachnids in the UK),Thirteenth Doctor,1,undirected
Giant spider (Arachnids in the UK),Yasmin Khan,1,undirected
Grace O'Brien,Giant spider (Arachnids in the UK),1,undirected
Grace O'Brien,Graham O'Brien,3,undirected
Grace O'Brien,Hakim Khan,1,undirected
Grace O'Brien,Jack Robertson,1,undirected
Grace O'Brien,Najia Khan,1,undirected
Grace O'Brien,Ribbons,1,undirected
Grace O'Brien,Ryan Sinclair,3,undirected
Grace O'Brien,Solitract,1,undirected
Grace O'Brien,Sonya Khan,1,undirected
Grace O'Brien,Thirteenth Doctor,3,undirected
Grace O'Brien,Tzim-Sha,1,undirected
Grace O'Brien,Yasmin Khan,3,undirected
Graham O'Brien,Ada Lovelace,1,undirected
Graham O'Brien,Ashad,2,undirected
Graham O'Brien,Chagaska,1,undirected
Graham O'Brien,Charlie Duffy,1,undirected
Graham O'Brien,Daniel Barton,1,undirected
Graham O'Brien,Dorothy Skerrit,1,undirected
Graham O'Brien,Dreg,1,undirected
Graham O'Brien,Gat,1,undirected
Graham O'Brien,George Gordon Byron,1,undirected
Graham O'Brien,Giant spider (Arachnids in the UK),1,undirected
Graham O'Brien,Grace O'Brien,3,undirected
Graham O'Brien,Hakim Khan,3,undirected
Graham O'Brien,Jack Harkness,2,undirected
Graham O'Brien,Jack Robertson,2,undirected
Graham O'Brien,James I,1,undirected
Graham O'Brien,John Polidori,1,undirected
Graham O'Brien,Kasaavin,1,undirected
Graham O'Brien,Krasko,1,undirected
Graham O'Brien,Manish,1,undirected
Graham O'Brien,Mary Shelley,1,undirected
Graham O'Brien,Morax Queen,1,undirected
Graham O'Brien,Najia Khan,3,undirected
Graham O'Brien,Nikola Tesla,1,undirected
Graham O'Brien,Noor Inayat Khan,1,undirected
Graham O'Brien,Percy Shelley,1,undirected
Graham O'Brien,Pol-Kon-Don,1,undirected
Graham O'Brien,Praxeus,1,undirected
Graham O'Brien,Pting (The Tsuranga Conundrum),1,undirected
Graham O'Brien,Queen of the Skithra,1,undirected
Graham O'Brien,Rakaya,1,undirected
Graham O'Brien,Reconnaissance Dalek,2,undirected
Graham O'Brien,Remnant,1,undirected
Graham O'Brien,Ribbons,1,undirected
Graham O'Brien,Rosa Parks,1,undirected
Graham O'Brien,Ryan Sinclair,21,undirected
Graham O'Brien,Solitract,1,undirected
Graham O'Brien,Sonya Khan,4,undirected
Graham O'Brien,Suki Cheng,1,undirected
Graham O'Brien,The Doctor (Fugitive of the Judoon),2,undirected
Graham O'Brien,The Master,3,undirected
Graham O'Brien,Thirteenth Doctor,21,undirected
Graham O'Brien,Thomas Edison,1,undirected
Graham O'Brien,Tibo,2,undirected
Graham O'Brien,Tzim-Sha,2,undirected
Graham O'Brien,Yasmin Khan,21,undirected
Graham O'Brien,Zellin,1,undirected
Grand Marshall,Clara Oswald,1,undirected
Grand Marshall,Eleventh Doctor,1,undirected
Grand Marshall,Skaldak,1,undirected
Grant (The Return of Doctor Mysterio),Lucy Fletcher,1,undirected
Grant (The Return of Doctor Mysterio),Nardole,1,undirected
Grant (The Return of Doctor Mysterio),Shoal of the Winter Harmony,1,undirected
Grant (The Return of Doctor Mysterio),Twelfth Doctor,1,undirected
Graske (Music of the Spheres),Tenth Doctor,1,undirected
Great Intelligence,Angie Maitland,1,undirected
Great Intelligence,Artie Maitland,1,undirected
Great Intelligence,Clara Oswald,3,undirected
Great Intelligence,Eleventh Doctor,3,undirected
Great Intelligence,Paternoster Gang,2,undirected
Great Intelligence,River Song,1,undirected
Great Intelligence,Rosemary Kizlet,1,undirected
Great Intelligence,War Doctor,1,undirected
Gus (Mummy on the Orient Express),Clara Oswald,1,undirected
Gus (Mummy on the Orient Express),Danny Pink,1,undirected
Gus (Mummy on the Orient Express),Perkins (Mummy on the Orient Express),1,undirected
Gus (Mummy on the Orient Express),Twelfth Doctor,1,undirected
Gwen Cooper,Dalek Caan,1,undirected
Gwen Cooper,Davros,2,undirected
Gwen Cooper,Donna Noble,2,undirected
Gwen Cooper,Francine Jones,2,undirected
Gwen Cooper,Harriet Jones,1,undirected
Gwen Cooper,Ianto Jones,2,undirected
Gwen Cooper,Jack Harkness,2,undirected
Gwen Cooper,Jackie Tyler,1,undirected
Gwen Cooper,K9 Mark IV,1,undirected
Gwen Cooper,Luke Smith,2,undirected
Gwen Cooper,Martha Jones,2,undirected
Gwen Cooper,Mickey Smith,1,undirected
Gwen Cooper,Mr Smith,2,undirected
Gwen Cooper,Rose Tyler,2,undirected
Gwen Cooper,Sarah Jane Smith,2,undirected
Gwen Cooper,Supreme Dalek (The Stolen Earth),2,undirected
Gwen Cooper,Sylvia Noble,2,undirected
Gwen Cooper,Tenth Doctor,2,undirected
Gwen Cooper,Tenth Doctor (Journey's End),1,undirected
Gwen Cooper,Wilfred Mott,2,undirected
Hakim Khan,Ada Lovelace,1,undirected
Hakim Khan,Daniel Barton,1,undirected
Hakim Khan,Giant spider (Arachnids in the UK),1,undirected
Hakim Khan,Grace O'Brien,1,undirected
Hakim Khan,Graham O'Brien,3,undirected
Hakim Khan,Jack Robertson,1,undirected
Hakim Khan,Kasaavin,1,undirected
Hakim Khan,Manish,1,undirected
Hakim Khan,Najia Khan,3,undirected
Hakim Khan,Noor Inayat Khan,1,undirected
Hakim Khan,Ryan Sinclair,3,undirected
Hakim Khan,Sonya Khan,3,undirected
Hakim Khan,The Master,1,undirected
Hakim Khan,Thirteenth Doctor,3,undirected
Hakim Khan,Tibo,1,undirected
Hakim Khan,Yasmin Khan,3,undirected
Half-Face Man,Clara Oswald,1,undirected
Half-Face Man,Eleventh Doctor,1,undirected
Half-Face Man,Paternoster Gang,1,undirected
Half-Face Man,The Master,1,undirected
Half-Face Man,Twelfth Doctor,1,undirected
Hame,Face of Boe,1,undirected
Hame,Macra,1,undirected
Hame,Martha Jones,1,undirected
Hame,Tenth Doctor,1,undirected
Handbot,Amy Pond,1,undirected
Handbot,Amy Pond (The Girl Who Waited),1,undirected
Handbot,Eleventh Doctor,1,undirected
Handbot,Rory Williams,1,undirected
Handles,Amy Pond,1,undirected
Handles,Barnable,1,undirected
Handles,Clara Oswald,1,undirected
Handles,Eleventh Doctor,1,undirected
Handles,Supreme Dalek (Victory of the Daleks),1,undirected
Handles,Tasha Lem,1,undirected
Handles,Twelfth Doctor,1,undirected
Harriet Jones,Davros,1,undirected
Harriet Jones,Donna Noble,1,undirected
Harriet Jones,Francine Jones,1,undirected
Harriet Jones,Gwen Cooper,1,undirected
Harriet Jones,Ianto Jones,1,undirected
Harriet Jones,Jack Harkness,1,undirected
Harriet Jones,Jackie Tyler,3,undirected
Harriet Jones,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,undirected
Harriet Jones,Luke Smith,1,undirected
Harriet Jones,Martha Jones,1,undirected
Harriet Jones,Mickey Smith,3,undirected
Harriet Jones,Mr Smith,1,undirected
Harriet Jones,Ninth Doctor,2,undirected
Harriet Jones,Rose Tyler,4,undirected
Harriet Jones,Sarah Jane Smith,1,undirected
Harriet Jones,Supreme Dalek (The Stolen Earth),1,undirected
Harriet Jones,Sycorax leader,1,undirected
Harriet Jones,Sylvia Noble,1,undirected
Harriet Jones,Tenth Doctor,2,undirected
Harriet Jones,Toshiko Sato,1,undirected
