Source,Target,Weight,Type
Grun,Arcturus (The Curse of Peladon),1,undirected
Grun,Hepesh,1,undirected
Grun,Ice Warrior,1,undirected
Grun,Jo Grant,1,undirected
Grun,Peladon of Peladon,1,undirected
Grun,Third Doctor,1,undirected
Gustave Lytton,Black Dalek Leader,1,undirected
Gustave Lytton,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Gustave Lytton,Dalek,1,undirected
Gustave Lytton,Davros,1,undirected
Gustave Lytton,Fifth Doctor,1,undirected
Gustave Lytton,Peri Brown,1,undirected
Gustave Lytton,Sixth Doctor,1,undirected
Gustave Lytton,Tegan Jovanka,1,undirected
Gustave Lytton,Vislor Turlough,1,undirected
H. G. Wells,Borad,1,undirected
H. G. Wells,Peri Brown,1,undirected
H. G. Wells,Sixth Doctor,1,undirected
H. G. Wells,Tekker,1,undirected
Hade,Fourth Doctor,1,undirected
Hade,K9 Mark I,1,undirected
Hade,Leela,1,undirected
Hade,The Collector,1,undirected
Haemovore,A. H. Millington,1,undirected
Haemovore,Ace,1,undirected
Haemovore,Fenric,1,undirected
Haemovore,Ingiger,1,undirected
Haemovore,Seventh Doctor,1,undirected
Harrison Chase,Fourth Doctor,1,undirected
Harrison Chase,Krynoid,1,undirected
Harrison Chase,Sarah Jane Smith,1,undirected
Harry Mailer,Arthur Linwood,1,undirected
Harry Mailer,Carol Bell,1,undirected
Harry Mailer,Charles Kettering,1,undirected
Harry Mailer,George Patrick Barnham,1,undirected
Harry Mailer,Jo Grant,1,undirected
Harry Mailer,John Benton,1,undirected
Harry Mailer,Keller Machine,1,undirected
Harry Mailer,Mike Yates,1,undirected
Harry Mailer,Roland Summers,1,undirected
Harry Mailer,The Brigadier,1,undirected
Harry Mailer,The Master,1,undirected
Harry Mailer,Third Doctor,1,undirected
Harry Sullivan,Alistair Gordon Lethbridge-Stewart,2,undirected
Harry Sullivan,Broton,1,undirected
Harry Sullivan,Cyber-Leader (Revenge of the Cybermen),1,undirected
Harry Sullivan,Cyberman,1,undirected
Harry Sullivan,Davros,1,undirected
Harry Sullivan,Field Major,1,undirected
Harry Sullivan,Fourth Doctor,7,undirected
Harry Sullivan,John Benton,2,undirected
Harry Sullivan,Kellman,1,undirected
Harry Sullivan,Kraal (species),1,undirected
Harry Sullivan,Sarah Jane Smith,7,undirected
Harry Sullivan,Scientific Reform Society,1,undirected
Harry Sullivan,Styre,1,undirected
Harry Sullivan,Time Lord messenger (Genesis of the Daleks),1,undirected
Harry Sullivan,Vorus,1,undirected
Harry Sullivan,Wirrn,1,undirected
Helen A,Ace,1,undirected
Helen A,Kandyman,1,undirected
Helen A,Seventh Doctor,1,undirected
Henry Gordon Jago,Fourth Doctor,1,undirected
Henry Gordon Jago,George Litefoot,1,undirected
Henry Gordon Jago,Leela,1,undirected
Henry Gordon Jago,Li H'sen Chang,1,undirected
Henry Gordon Jago,Magnus Greel,1,undirected
Henry Gordon Jago,Mr Sin,1,undirected
Hepesh,Aggedor (The Curse of Peladon),1,undirected
Hepesh,Alpha Centauri (The Curse of Peladon),1,undirected
Hepesh,Amazonia,1,undirected
Hepesh,Arcturus (The Curse of Peladon),1,undirected
Hepesh,Grun,1,undirected
Hepesh,Ice Warrior,1,undirected
Hepesh,Jo Grant,1,undirected
Hepesh,Peladon of Peladon,1,undirected
Hepesh,Third Doctor,1,undirected
Hieronymous (The Masque of Mandragora),Federico,1,undirected
Hieronymous (The Masque of Mandragora),Fourth Doctor,1,undirected
Hieronymous (The Masque of Mandragora),Mandragora Helix,1,undirected
Hieronymous (The Masque of Mandragora),Sarah Jane Smith,1,undirected
Hindle,Adric,1,undirected
Hindle,Dukkha,1,undirected
Hindle,Fifth Doctor,1,undirected
Hindle,Mara,1,undirected
Hindle,Nyssa,1,undirected
Hindle,Tegan Jovanka,1,undirected
Ian Chesterton,Animus,1,undirected
Ian Chesterton,Barbara Wright,16,undirected
Ian Chesterton,Bennett (The Rescue),1,undirected
Ian Chesterton,Black Dalek Leader,1,undirected
Ian Chesterton,City Administrator (The Sensorites),1,undirected
Ian Chesterton,Commander (The Sensorites),1,undirected
Ian Chesterton,Dalek,1,undirected
Ian Chesterton,El Akir,1,undirected
Ian Chesterton,First Doctor,16,undirected
Ian Chesterton,Forester (Planet of Giants),1,undirected
Ian Chesterton,Kal,1,undirected
Ian Chesterton,Léon Colbert,1,undirected
Ian Chesterton,Marco Polo,1,undirected
Ian Chesterton,Maximilien Robespierre,1,undirected
Ian Chesterton,Mechonoid,1,undirected
Ian Chesterton,Morok,1,undirected
Ian Chesterton,Napoléon Bonaparte,1,undirected
Ian Chesterton,Nero,1,undirected
Ian Chesterton,Steven Taylor,1,undirected
Ian Chesterton,Supreme Controller (The Dalek Invasion of Earth),1,undirected
Ian Chesterton,Susan Foreman,10,undirected
Ian Chesterton,Tegana,1,undirected
Ian Chesterton,Tlotoxl,1,undirected
Ian Chesterton,Vicki Pallister,6,undirected
Ian Chesterton,Yartek,1,undirected
Ian Gilmore,Ace,1,undirected
Ian Gilmore,Allison Williams,1,undirected
Ian Gilmore,Black Dalek Leader,1,undirected
Ian Gilmore,Davros,1,undirected
Ian Gilmore,Rachel Jensen,1,undirected
Ian Gilmore,Seventh Doctor,1,undirected
Ice Lord,Aggedor (The Curse of Peladon),1,undirected
Ice Lord,Alpha Centauri (The Curse of Peladon),1,undirected
Ice Lord,Azaxyr,1,undirected
Ice Lord,Eckersley,1,undirected
Ice Lord,Ettis,1,undirected
Ice Lord,Ice Warrior,1,undirected
Ice Lord,Sarah Jane Smith,1,undirected
Ice Lord,Third Doctor,1,undirected
Ice Warrior,Aggedor (The Curse of Peladon),2,undirected
Ice Warrior,Alpha Centauri (The Curse of Peladon),2,undirected
Ice Warrior,Amazonia,1,undirected
Ice Warrior,Arcturus (The Curse of Peladon),1,undirected
Ice Warrior,Azaxyr,1,undirected
Ice Warrior,Eckersley,1,undirected
Ice Warrior,Ettis,1,undirected
Ice Warrior,Grun,1,undirected
Ice Warrior,Hepesh,1,undirected
Ice Warrior,Ice Lord,1,undirected
Ice Warrior,Jo Grant,1,undirected
Ice Warrior,Peladon of Peladon,1,undirected
Ice Warrior,Sarah Jane Smith,1,undirected
Ice Warrior,Third Doctor,2,undirected
Icthar,Fifth Doctor,1,undirected
Icthar,Tegan Jovanka,1,undirected
Icthar,Vislor Turlough,1,undirected
Ike Clanton,Billy Clanton,1,undirected
Ike Clanton,Dodo Chaplet,1,undirected
Ike Clanton,First Doctor,1,undirected
Ike Clanton,Johnny Ringo,1,undirected
Ike Clanton,Pa Clanton,1,undirected
Ike Clanton,Phineas Clanton,1,undirected
Ike Clanton,Seth Harper,1,undirected
Ike Clanton,Steven Taylor,1,undirected
Ike Clanton,Template:Disputed,1,undirected
Ingiger,A. H. Millington,1,undirected
Ingiger,Ace,1,undirected
Ingiger,Fenric,1,undirected
Ingiger,Haemovore,1,undirected
Ingiger,Seventh Doctor,1,undirected
Irongron,Commander,1,undirected
Irongron,Linx,1,undirected
Irongron,Sarah Jane Smith,1,undirected
Irongron,The Brigadier,1,undirected
Irongron,Third Doctor,1,undirected
Isobel Watkins,Alistair Gordon Lethbridge-Stewart,1,undirected
Isobel Watkins,Cyber-Director,1,undirected
Isobel Watkins,Jack Tracy,1,undirected
Isobel Watkins,Jamie McCrimmon,1,undirected
Isobel Watkins,John Benton,1,undirected
Isobel Watkins,Second Doctor,1,undirected
Isobel Watkins,Tobias Vaughn,1,undirected
Isobel Watkins,Zoe Heriot,1,undirected
Jack Tracy,Alistair Gordon Lethbridge-Stewart,1,undirected
Jack Tracy,Cyber-Director,1,undirected
Jack Tracy,Isobel Watkins,1,undirected
Jack Tracy,Jamie McCrimmon,1,undirected
Jack Tracy,John Benton,1,undirected
Jack Tracy,Second Doctor,1,undirected
Jack Tracy,Tobias Vaughn,1,undirected
Jack Tracy,Zoe Heriot,1,undirected
Jaeger (The Mutants),Jo Grant,1,undirected
Jaeger (The Mutants),Marshal of Solos,1,undirected
Jaeger (The Mutants),Third Doctor,1,undirected
Jamie McCrimmon,Alistair Gordon Lethbridge-Stewart,2,undirected
Jamie McCrimmon,Ben Jackson,5,undirected
Jamie McCrimmon,Chameleon (humanoid),1,undirected
Jamie McCrimmon,Chessene of the Franzine Grig,1,undirected
Jamie McCrimmon,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Jamie McCrimmon,Cyber-Director,1,undirected
Jamie McCrimmon,Cyber-Planner (The Wheel in Space),1,undirected
Jamie McCrimmon,CyberTelosian,1,undirected
Jamie McCrimmon,Cyberman,1,undirected
Jamie McCrimmon,Dalek Prime,1,undirected
Jamie McCrimmon,Edward Travers,2,undirected
Jamie McCrimmon,Eelek,1,undirected
Jamie McCrimmon,Eric Klieg,1,undirected
Jamie McCrimmon,Great Intelligence,2,undirected
Jamie McCrimmon,Grey (The Highlanders),1,undirected
Jamie McCrimmon,Isobel Watkins,1,undirected
Jamie McCrimmon,Jack Tracy,1,undirected
Jamie McCrimmon,Jennifer Buckingham,1,undirected
Jamie McCrimmon,Jeremy Carstairs,1,undirected
Jamie McCrimmon,John Benton,1,undirected
Jamie McCrimmon,Kaftan,1,undirected
Jamie McCrimmon,Karkus,1,undirected
Jamie McCrimmon,Kroton (species),1,undirected
Jamie McCrimmon,Macra,1,undirected
Jamie McCrimmon,Master Brain,1,undirected
Jamie McCrimmon,Master of the Land,1,undirected
Jamie McCrimmon,Maurice Caven,1,undirected
Jamie McCrimmon,Padmasambhava,1,undirected
Jamie McCrimmon,Peri Brown,1,undirected
Jamie McCrimmon,Peter Haydon,1,undirected
Jamie McCrimmon,Polly Wright,5,undirected
Jamie McCrimmon,Quark,1,undirected
Jamie McCrimmon,Rago,1,undirected
Jamie McCrimmon,Ramón Salamander,1,undirected
Jamie McCrimmon,Rapunzel,1,undirected
Jamie McCrimmon,Second Doctor,20,undirected
Jamie McCrimmon,Shockeye of the Quawncing Grig,1,undirected
Jamie McCrimmon,Sixth Doctor,1,undirected
Jamie McCrimmon,Slaar,1,undirected
Jamie McCrimmon,Sontaran,1,undirected
Jamie McCrimmon,The Director (The Faceless Ones),1,undirected
Jamie McCrimmon,The War Chief,1,undirected
Jamie McCrimmon,Thonmi,1,undirected
Jamie McCrimmon,Toba,1,undirected
Jamie McCrimmon,Tobias Vaughn,1,undirected
Jamie McCrimmon,Varga,1,undirected
Jamie McCrimmon,Victoria Waterfield,7,undirected
Jamie McCrimmon,War Lord,1,undirected
Jamie McCrimmon,Weed creature,1,undirected
Jamie McCrimmon,Zaroff,1,undirected
Jamie McCrimmon,Zoe Heriot,8,undirected
Jane Blythe (The Sea Devils),Jo Grant,1,undirected
Jane Blythe (The Sea Devils),John Hart (The Sea Devils),1,undirected
Jane Blythe (The Sea Devils),Sea Devil,1,undirected
Jane Blythe (The Sea Devils),The Master,1,undirected
Jane Blythe (The Sea Devils),Third Doctor,1,undirected
Jane Hampden,Fifth Doctor,1,undirected
Jane Hampden,George Hutchinson,1,undirected
Jane Hampden,Malus,1,undirected
Jane Hampden,Tegan Jovanka,1,undirected
Jane Hampden,Vislor Turlough,1,undirected
Jane Hampden,Will Chandler,1,undirected
Janley,Ben Jackson,1,undirected
Janley,Bragen,1,undirected
Janley,Dalek,1,undirected
Janley,Polly Wright,1,undirected
Janley,Second Doctor,1,undirected
Jeff Garvey,Black Dalek Leader,1,undirected
Jennifer Buckingham,Jamie McCrimmon,1,undirected
Jennifer Buckingham,Jeremy Carstairs,1,undirected
Jennifer Buckingham,Second Doctor,1,undirected
Jennifer Buckingham,The War Chief,1,undirected
Jennifer Buckingham,War Lord,1,undirected
Jennifer Buckingham,Zoe Heriot,1,undirected
Jeremy Carstairs,Jamie McCrimmon,1,undirected
Jeremy Carstairs,Jennifer Buckingham,1,undirected
Jeremy Carstairs,Second Doctor,1,undirected
Jeremy Carstairs,The War Chief,1,undirected
Jeremy Carstairs,War Lord,1,undirected
Jeremy Carstairs,Zoe Heriot,1,undirected
Jo Grant,Aggedor (The Curse of Peladon),1,undirected
Jo Grant,Alpha Centauri (The Curse of Peladon),1,undirected
Jo Grant,Amazonia,1,undirected
Jo Grant,Arcturus (The Curse of Peladon),1,undirected
Jo Grant,Arthur Linwood,1,undirected
Jo Grant,Axos,1,undirected
Jo Grant,Azal,1,undirected
Jo Grant,BOSS,1,undirected
Jo Grant,Carol Bell,2,undirected
Jo Grant,Chancellor (The Three Doctors),1,undirected
Jo Grant,Charles Kettering,1,undirected
Jo Grant,Clifford Jones,1,undirected
Jo Grant,Dalek Supreme (Planet of the Daleks),1,undirected
Jo Grant,Dent (Colony in Space),1,undirected
Jo Grant,Drashig,1,undirected
Jo Grant,Dæmon,1,undirected
Jo Grant,First Doctor,1,undirected
Jo Grant,George Patrick Barnham,1,undirected
Jo Grant,Giant maggot,1,undirected
Jo Grant,Gold Dalek (Day of the Daleks),1,undirected
Jo Grant,Grun,1,undirected
Jo Grant,Harry Mailer,1,undirected
Jo Grant,Hepesh,1,undirected
Jo Grant,Ice Warrior,1,undirected
Jo Grant,Jaeger (The Mutants),1,undirected
Jo Grant,Jane Blythe (The Sea Devils),1,undirected
Jo Grant,John Benton,8,undirected
Jo Grant,John Hart (The Sea Devils),1,undirected
Jo Grant,Kalik,1,undirected
Jo Grant,Keller Machine,1,undirected
Jo Grant,Kronos,1,undirected
Jo Grant,Mark Elgin,1,undirected
Jo Grant,Marshal of Solos,1,undirected
Jo Grant,Mike Yates,7,undirected
Jo Grant,Minotaur,1,undirected
Jo Grant,Nestene Consciousness,1,undirected
Jo Grant,Olive Hawthorne,1,undirected
Jo Grant,Omega,1,undirected
Jo Grant,Palmer (The Three Doctors),1,undirected
Jo Grant,Peladon of Peladon,1,undirected
Jo Grant,President (The Three Doctors),1,undirected
Jo Grant,Roland Summers,1,undirected
Jo Grant,Sea Devil,1,undirected
Jo Grant,Second Doctor,1,undirected
Jo Grant,Stevens,1,undirected
Jo Grant,Stuart Hyde,1,undirected
Jo Grant,The Brigadier,9,undirected
Jo Grant,The Master,8,undirected
Jo Grant,Third Doctor,15,undirected
Jo Grant,Time Lord (The Three Doctors),1,undirected
Jo Grant,Time Lord messenger,1,undirected
Jo Grant,Tom Osgood,1,undirected
John Benton,Alastair Lethbridge-Stewart,1,undirected
John Benton,Alistair Gordon Lethbridge-Stewart,2,undirected
John Benton,Arthur Linwood,1,undirected
John Benton,Axos,1,undirected
John Benton,Azal,1,undirected
John Benton,BOSS,1,undirected
John Benton,Broton,1,undirected
John Benton,Bruno Taltalian,1,undirected
John Benton,Butler (Invasion of the Dinosaurs),1,undirected
John Benton,Carol Bell,2,undirected
John Benton,Carrington (The Ambassadors of Death),1,undirected
John Benton,Chancellor (The Three Doctors),1,undirected
John Benton,Charles Grover,1,undirected
John Benton,Charles Kettering,1,undirected
John Benton,Clifford Jones,1,undirected
John Benton,Collinson,1,undirected
John Benton,Cyber-Director,1,undirected
John Benton,Dæmon,1,undirected
John Benton,Eight Legs,1,undirected
John Benton,Eric Stahlman,1,undirected
John Benton,Finch (Invasion of the Dinosaurs),1,undirected
John Benton,First Doctor,1,undirected
John Benton,Fourth Doctor,3,undirected
John Benton,George Patrick Barnham,1,undirected
John Benton,Giant maggot,1,undirected
John Benton,Gold Dalek (Day of the Daleks),1,undirected
John Benton,Greg Sutton,1,undirected
John Benton,Harry Mailer,1,undirected
John Benton,Harry Sullivan,2,undirected
John Benton,Isobel Watkins,1,undirected
John Benton,Jack Tracy,1,undirected
John Benton,Jamie McCrimmon,1,undirected
John Benton,Jo Grant,8,undirected
John Benton,K'anpo Rimpoche,1,undirected
John Benton,Keith Gold,1,undirected
John Benton,Keller Machine,1,undirected
John Benton,Kraal (species),1,undirected
John Benton,Kronos,1,undirected
John Benton,Liz Shaw,2,undirected
John Benton,Lupton,1,undirected
John Benton,Mark Elgin,1,undirected
John Benton,Mike Yates,9,undirected
John Benton,Minotaur,1,undirected
John Benton,Nestene Consciousness,1,undirected
John Benton,Olive Hawthorne,1,undirected
John Benton,Omega,1,undirected
John Benton,Palmer (The Three Doctors),1,undirected
John Benton,Petra Williams,1,undirected
John Benton,President (The Three Doctors),1,undirected
John Benton,Reegan,1,undirected
John Benton,Roland Summers,1,undirected
John Benton,Sarah Jane Smith,4,undirected
John Benton,Second Doctor,2,undirected
John Benton,Stevens,1,undirected
John Benton,Stuart Hyde,1,undirected
John Benton,The Brigadier,12,undirected
John Benton,The Great One (Planet of the Spiders),1,undirected
John Benton,The Master,5,undirected
John Benton,Third Doctor,12,undirected
John Benton,Time Lord (The Three Doctors),1,undirected
John Benton,Time Lord messenger,1,undirected
John Benton,Tobias Vaughn,1,undirected
John Benton,Tom Osgood,1,undirected
John Benton,Whitaker (Invasion of the Dinosaurs),1,undirected
John Benton,Zoe Heriot,1,undirected
John Hart (The Sea Devils),Jane Blythe (The Sea Devils),1,undirected
John Hart (The Sea Devils),Jo Grant,1,undirected
John Hart (The Sea Devils),Sea Devil,1,undirected
John Hart (The Sea Devils),The Master,1,undirected
John Hart (The Sea Devils),Third Doctor,1,undirected
Johnny Ringo,Billy Clanton,1,undirected
Johnny Ringo,Dodo Chaplet,1,undirected
Johnny Ringo,First Doctor,1,undirected
Johnny Ringo,Ike Clanton,1,undirected
Johnny Ringo,Pa Clanton,1,undirected
Johnny Ringo,Phineas Clanton,1,undirected
Johnny Ringo,Seth Harper,1,undirected
Johnny Ringo,Steven Taylor,1,undirected
Johnny Ringo,Template:Disputed,1,undirected
Josiah Samuel Smith,Ace,1,undirected
Josiah Samuel Smith,Light (Ghost Light),1,undirected
Josiah Samuel Smith,Seventh Doctor,1,undirected
K'anpo Rimpoche,Eight Legs,1,undirected
K'anpo Rimpoche,Fourth Doctor,1,undirected
K'anpo Rimpoche,John Benton,1,undirected
K'anpo Rimpoche,Lupton,1,undirected
K'anpo Rimpoche,Mike Yates,1,undirected
K'anpo Rimpoche,Sarah Jane Smith,1,undirected
K'anpo Rimpoche,The Brigadier,1,undirected
K'anpo Rimpoche,The Great One (Planet of the Spiders),1,undirected
K'anpo Rimpoche,Third Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Ace,1,undirected
K9 (Storm in a Tikka) (page does not exist),Fifth Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Fourth Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Leela,1,undirected
K9 (Storm in a Tikka) (page does not exist),Liz Shaw,1,undirected
K9 (Storm in a Tikka) (page does not exist),Melanie Bush,1,undirected
K9 (Storm in a Tikka) (page does not exist),Mike Yates,1,undirected
K9 (Storm in a Tikka) (page does not exist),Nyssa,1,undirected
K9 (Storm in a Tikka) (page does not exist),Peri Brown,1,undirected
K9 (Storm in a Tikka) (page does not exist),Romana II,1,undirected
K9 (Storm in a Tikka) (page does not exist),Sarah Jane Smith,1,undirected
K9 (Storm in a Tikka) (page does not exist),Seventh Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Sixth Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Susan Foreman,1,undirected
K9 (Storm in a Tikka) (page does not exist),The Brigadier,1,undirected
K9 (Storm in a Tikka) (page does not exist),The Rani,1,undirected
K9 (Storm in a Tikka) (page does not exist),Third Doctor,1,undirected
K9 (Storm in a Tikka) (page does not exist),Victoria Waterfield,1,undirected
K9 Mark I,Commander,1,undirected
K9 Mark I,Fendahl,1,undirected
K9 Mark I,Fourth Doctor,5,undirected
K9 Mark I,Hade,1,undirected
K9 Mark I,Leela,5,undirected
K9 Mark I,Maximillian Stael,1,undirected
K9 Mark I,Oracle (Underworld),1,undirected
K9 Mark I,Seer,1,undirected
K9 Mark I,Stor,1,undirected
K9 Mark I,The Collector,1,undirected
K9 Mark I,The Nucleus,1,undirected
K9 Mark I,The Swarm (The Invisible Enemy),1,undirected
K9 Mark I,Vardan,1,undirected
K9 Mark II,Adrasta,1,undirected
K9 Mark II,Adric,3,undirected
K9 Mark II,Astra of Atrios,1,undirected
K9 Mark II,Black Guardian,1,undirected
K9 Mark II,Cessair of Diplos,1,undirected
K9 Mark II,Chris Parsons,1,undirected
K9 Mark II,Chronotis,1,undirected
K9 Mark II,Clare Keightley,1,undirected
K9 Mark II,Dalek,1,undirected
K9 Mark II,Davros,1,undirected
K9 Mark II,Drax,1,undirected
K9 Mark II,Dymond,1,undirected
K9 Mark II,Eighth Doctor,1,undirected
K9 Mark II,Fourth Doctor,14,undirected
K9 Mark II,Gaztak,1,undirected
K9 Mark II,Graff Vynda-K,1,undirected
K9 Mark II,Grendel of Gracht,1,undirected
K9 Mark II,Grugger,1,undirected
K9 Mark II,King Vampire,1,undirected
K9 Mark II,Mandrel,1,undirected
K9 Mark II,Marshal of Atrios,1,undirected
K9 Mark II,Marshman,1,undirected
K9 Mark II,Meglos,1,undirected
K9 Mark II,Movellan,1,undirected
K9 Mark II,Nimon,1,undirected
K9 Mark II,Ogri,1,undirected
K9 Mark II,Pangol,1,undirected
K9 Mark II,Romana I,5,undirected
K9 Mark II,Romana II,10,undirected
K9 Mark II,Rorvik,1,undirected
K9 Mark II,Skagra,1,undirected
K9 Mark II,Soldeed,1,undirected
K9 Mark II,The Captain,1,undirected
K9 Mark II,The Shadow,1,undirected
K9 Mark II,Three Who Rule,1,undirected
K9 Mark II,Tryst,1,undirected
K9 Mark II,West Lodge,1,undirected
K9 Mark II,White Guardian,2,undirected
K9 Mark II,Xanxia,1,undirected
K9 Mark III,Alistair Gordon Lethbridge-Stewart,1,undirected
K9 Mark III,Borusa,1,undirected
K9 Mark III,Fifth Doctor,1,undirected
K9 Mark III,First Doctor,1,undirected
K9 Mark III,Fourth Doctor,1,undirected
K9 Mark III,Lord President,1,undirected
K9 Mark III,Rassilon,1,undirected
K9 Mark III,Romana II,1,undirected
K9 Mark III,Sarah Jane Smith,1,undirected
K9 Mark III,Second Doctor,1,undirected
K9 Mark III,Susan Foreman,1,undirected
K9 Mark III,Tegan Jovanka,1,undirected
K9 Mark III,The Master,1,undirected
K9 Mark III,Third Doctor,1,undirected
K9 Mark III,Vislor Turlough,1,undirected
Kaftan,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Kaftan,Cyberman,1,undirected
Kaftan,Eric Klieg,1,undirected
Kaftan,Jamie McCrimmon,1,undirected
Kaftan,Peter Haydon,1,undirected
Kaftan,Second Doctor,1,undirected
Kaftan,Victoria Waterfield,1,undirected
Kal,Barbara Wright,1,undirected
Kal,First Doctor,1,undirected
Kal,Ian Chesterton,1,undirected
Kal,Susan Foreman,1,undirected
Kaldor android,Ander Poul,1,undirected
Kaldor android,Fourth Doctor,1,undirected
Kaldor android,Kiy Uvanov,1,undirected
Kaldor android,Leela,1,undirected
Kaldor android,Lish Toos,1,undirected
Kaldor android,Taren Capel,1,undirected
Kalik,Drashig,1,undirected
Kalik,Jo Grant,1,undirected
Kalik,Third Doctor,1,undirected
Kamelion,Adric,1,undirected
Kamelion,Fifth Doctor,3,undirected
Kamelion,Morgus,1,undirected
Kamelion,Nyssa,1,undirected
Kamelion,Peri Brown,2,undirected
Kamelion,Sharaz Jek,1,undirected
Kamelion,Sixth Doctor,1,undirected
Kamelion,Stotz,1,undirected
Kamelion,Tegan Jovanka,2,undirected
Kamelion,The Master,2,undirected
Kamelion,Vislor Turlough,3,undirected
Kandyman,Ace,1,undirected
Kandyman,Helen A,1,undirected
Kandyman,Seventh Doctor,1,undirected
Kane (Dragonfire),Ace,1,undirected
Kane (Dragonfire),Melanie Bush,1,undirected
Kane (Dragonfire),Sabalom Glitz,1,undirected
Kane (Dragonfire),Seventh Doctor,1,undirected
Karkus,Jamie McCrimmon,1,undirected
Karkus,Master Brain,1,undirected
Karkus,Master of the Land,1,undirected
Karkus,Rapunzel,1,undirected
Karkus,Second Doctor,1,undirected
Karkus,Zoe Heriot,1,undirected
Katarina,Black Dalek Leader,1,undirected
Katarina,Bret Vyon,1,undirected
Katarina,Cassandra (The Myth Makers),1,undirected
Katarina,First Doctor,2,undirected
Katarina,Mavic Chen,1,undirected
Katarina,Odysseus,1,undirected
Katarina,Sara Kingdom,1,undirected
Katarina,Steven Taylor,2,undirected
Katarina,The Monk,1,undirected
Katarina,Vicki Pallister,1,undirected
Keillor,Bannermen,1,undirected
Keillor,Gavrok,1,undirected
Keillor,Melanie Bush,1,undirected
Keillor,Seventh Doctor,1,undirected
Keith Gold,Alastair Lethbridge-Stewart,1,undirected
Keith Gold,Eric Stahlman,1,undirected
Keith Gold,Greg Sutton,1,undirected
Keith Gold,John Benton,1,undirected
Keith Gold,Liz Shaw,1,undirected
Keith Gold,Petra Williams,1,undirected
Keith Gold,The Brigadier,1,undirected
Keith Gold,Third Doctor,1,undirected
Keller Machine,Arthur Linwood,1,undirected
Keller Machine,Carol Bell,1,undirected
Keller Machine,Charles Kettering,1,undirected
Keller Machine,George Patrick Barnham,1,undirected
Keller Machine,Harry Mailer,1,undirected
Keller Machine,Jo Grant,1,undirected
Keller Machine,John Benton,1,undirected
Keller Machine,Mike Yates,1,undirected
Keller Machine,Roland Summers,1,undirected
Keller Machine,The Brigadier,1,undirected
Keller Machine,The Master,1,undirected
Keller Machine,Third Doctor,1,undirected
Kellman,Cyber-Leader (Revenge of the Cybermen),1,undirected
Kellman,Cyberman,1,undirected
Kellman,Fourth Doctor,1,undirected
Kellman,Harry Sullivan,1,undirected
Kellman,Sarah Jane Smith,1,undirected
Kellman,Vorus,1,undirected
King Vampire,Adric,1,undirected
King Vampire,Fourth Doctor,1,undirected
King Vampire,K9 Mark II,1,undirected
King Vampire,Romana II,1,undirected
King Vampire,Three Who Rule,1,undirected
Kitling,Ace,1,undirected
Kitling,Cheetah Person,1,undirected
Kitling,Midge (Survival),1,undirected
Kitling,Seventh Doctor,1,undirected
Kitling,The Master,1,undirected
Kiy Uvanov,Ander Poul,1,undirected
Kiy Uvanov,Fourth Doctor,1,undirected
Kiy Uvanov,Kaldor android,1,undirected
Kiy Uvanov,Leela,1,undirected
Kiy Uvanov,Lish Toos,1,undirected
Kiy Uvanov,Taren Capel,1,undirected
Kraal (species),Fourth Doctor,1,undirected
Kraal (species),Harry Sullivan,1,undirected
Kraal (species),John Benton,1,undirected
Kraal (species),Sarah Jane Smith,1,undirected
Kroagnon,Chief Caretaker,1,undirected
Kroagnon,Melanie Bush,1,undirected
Kroagnon,Seventh Doctor,1,undirected
Kroll,Fourth Doctor,1,undirected
Kroll,Ranquin,1,undirected
Kroll,Romana I,1,undirected
Kroll,Thawn,1,undirected
Kronos,Jo Grant,1,undirected
Kronos,John Benton,1,undirected
Kronos,Mike Yates,1,undirected
Kronos,Minotaur,1,undirected
Kronos,Stuart Hyde,1,undirected
Kronos,The Brigadier,1,undirected
Kronos,The Master,1,undirected
Kronos,Third Doctor,1,undirected
Kroton (species),Eelek,1,undirected
Kroton (species),Jamie McCrimmon,1,undirected
Kroton (species),Second Doctor,1,undirected
Kroton (species),Zoe Heriot,1,undirected
Krynoid,Fourth Doctor,1,undirected
Krynoid,Harrison Chase,1,undirected
Krynoid,Sarah Jane Smith,1,undirected
Leela,Ace,1,undirected
Leela,Ander Poul,1,undirected
Leela,Commander,1,undirected
Leela,Fendahl,1,undirected
Leela,Fifth Doctor,1,undirected
Leela,Fourth Doctor,10,undirected
Leela,George Litefoot,1,undirected
Leela,Hade,1,undirected
Leela,Henry Gordon Jago,1,undirected
Leela,K9 (Storm in a Tikka) (page does not exist),1,undirected
Leela,K9 Mark I,5,undirected
Leela,Kaldor android,1,undirected
Leela,Kiy Uvanov,1,undirected
Leela,Li H'sen Chang,1,undirected
Leela,Lish Toos,1,undirected
Leela,Liz Shaw,1,undirected
Leela,Magnus Greel,1,undirected
Leela,Maximillian Stael,1,undirected
Leela,Melanie Bush,1,undirected
