Source,Target,Weight,Type
Mickey Smith,Ood Sigma,1,undirected
Mickey Smith,Pete Tyler (Pete's World),3,undirected
Mickey Smith,Rassilon,1,undirected
Mickey Smith,Ricky Smith,2,undirected
Mickey Smith,Rose Tyler,15,undirected
Mickey Smith,Sarah Jane Smith,3,undirected
Mickey Smith,Supreme Dalek (The Stolen Earth),1,undirected
Mickey Smith,Sycorax leader,1,undirected
Mickey Smith,Sylvia Noble,2,undirected
Mickey Smith,Tenth Doctor,11,undirected
Mickey Smith,Tenth Doctor (Journey's End),1,undirected
Mickey Smith,The Master,1,undirected
Mickey Smith,Toshiko Sato,1,undirected
Mickey Smith,Wilfred Mott,2,undirected
Mickey Smith,Yvonne Hartman,2,undirected
Midge (Survival),Ace,1,undirected
Midge (Survival),Cheetah Person,1,undirected
Midge (Survival),Kitling,1,undirected
Midge (Survival),Seventh Doctor,1,undirected
Midge (Survival),The Master,1,undirected
Midnight entity,Tenth Doctor,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Adam Mitchell,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Ninth Doctor,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,Rose Tyler,1,undirected
Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,The Editor,1,undirected
Mike Yates,Ace,1,undirected
Mike Yates,Arthur Linwood,1,undirected
Mike Yates,Axos,1,undirected
Mike Yates,Azal,1,undirected
Mike Yates,BOSS,1,undirected
Mike Yates,Butler (Invasion of the Dinosaurs),1,undirected
Mike Yates,Carol Bell,2,undirected
Mike Yates,Charles Grover,1,undirected
Mike Yates,Charles Kettering,1,undirected
Mike Yates,Clifford Jones,1,undirected
Mike Yates,Dæmon,1,undirected
Mike Yates,Eight Legs,1,undirected
Mike Yates,Fifth Doctor,1,undirected
Mike Yates,Finch (Invasion of the Dinosaurs),1,undirected
Mike Yates,Fourth Doctor,2,undirected
Mike Yates,George Patrick Barnham,1,undirected
Mike Yates,Giant maggot,1,undirected
Mike Yates,Gold Dalek (Day of the Daleks),1,undirected
Mike Yates,Harry Mailer,1,undirected
Mike Yates,Jo Grant,7,undirected
Mike Yates,John Benton,9,undirected
Mike Yates,K'anpo Rimpoche,1,undirected
Mike Yates,K9 (Storm in a Tikka) (page does not exist),1,undirected
Mike Yates,Keller Machine,1,undirected
Mike Yates,Kronos,1,undirected
Mike Yates,Leela,1,undirected
Mike Yates,Liz Shaw,1,undirected
Mike Yates,Lupton,1,undirected
Mike Yates,Mark Elgin,1,undirected
Mike Yates,Melanie Bush,1,undirected
Mike Yates,Minotaur,1,undirected
Mike Yates,Nestene Consciousness,1,undirected
Mike Yates,Nyssa,1,undirected
Mike Yates,Olive Hawthorne,1,undirected
Mike Yates,Peri Brown,1,undirected
Mike Yates,Roland Summers,1,undirected
Mike Yates,Romana II,1,undirected
Mike Yates,Sarah Jane Smith,3,undirected
Mike Yates,Seventh Doctor,1,undirected
Mike Yates,Sixth Doctor,1,undirected
Mike Yates,Stevens,1,undirected
Mike Yates,Stuart Hyde,1,undirected
Mike Yates,Susan Foreman,1,undirected
Mike Yates,The Brigadier,10,undirected
Mike Yates,The Great One (Planet of the Spiders),1,undirected
Mike Yates,The Master,5,undirected
Mike Yates,The Rani,1,undirected
Mike Yates,Third Doctor,10,undirected
Mike Yates,Time Lord messenger,1,undirected
Mike Yates,Tom Osgood,1,undirected
Mike Yates,Victoria Waterfield,1,undirected
Mike Yates,Whitaker (Invasion of the Dinosaurs),1,undirected
Minister of Chance,Ace (Death Comes to Time),1,undirected
Minister of Chance,Antimony (Death Comes to Time),1,undirected
Minister of Chance,Seventh Doctor (Death Comes to Time),1,undirected
Minister of Chance,Tannis (Death Comes to Time),1,undirected
Minister of Chance,The Brigadier (Death Comes to Time),1,undirected
Minotaur,Jo Grant,1,undirected
Minotaur,John Benton,1,undirected
Minotaur,Kronos,1,undirected
Minotaur,Mike Yates,1,undirected
Minotaur,Stuart Hyde,1,undirected
Minotaur,The Brigadier,1,undirected
Minotaur,The Master,1,undirected
Minotaur,Third Doctor,1,undirected
Minotaur (The God Complex),Amy Pond,1,undirected
Minotaur (The God Complex),Eleventh Doctor,1,undirected
Minotaur (The God Complex),Rory Williams,1,undirected
Miranda Cleaves,Amy Pond,1,undirected
Miranda Cleaves,Eleventh Doctor,1,undirected
Miranda Cleaves,Eleventh Doctor (Ganger),1,undirected
Miranda Cleaves,Ganger,1,undirected
Miranda Cleaves,Rory Williams,1,undirected
Mire,Ashildr,1,undirected
Mire,Clara Oswald,1,undirected
Mire,Twelfth Doctor,1,undirected
Mister Sweet,Clara Oswald,1,undirected
Mister Sweet,Eleventh Doctor,1,undirected
Mister Sweet,Paternoster Gang,1,undirected
Mister Sweet,Winifred Gillyflower,1,undirected
Monk (species),Bill Potts,2,undirected
Monk (species),Bill Potts (Shadow World),1,undirected
Monk (species),Nardole,3,undirected
Monk (species),Nardole (Shadow World),1,undirected
Monk (species),The Master,2,undirected
Monk (species),Twelfth Doctor,3,undirected
Monk (species),Twelfth Doctor (Shadow World),1,undirected
Monoid,Dodo Chaplet,1,undirected
Monoid,First Doctor,1,undirected
Monoid,Steven Taylor,1,undirected
Morax Queen,Graham O'Brien,1,undirected
Morax Queen,James I,1,undirected
Morax Queen,Ryan Sinclair,1,undirected
Morax Queen,Thirteenth Doctor,1,undirected
Morax Queen,Yasmin Khan,1,undirected
Morbius,Fourth Doctor,1,undirected
Morbius,Mehendri Solon,1,undirected
Morbius,Sarah Jane Smith,1,undirected
Morgaine,Ace,1,undirected
Morgaine,Ancelyn,1,undirected
Morgaine,Seventh Doctor,1,undirected
Morgaine,The Brigadier,1,undirected
Morgaine,The Destroyer,1,undirected
Morgaine,Winifred Bambera,1,undirected
Morgus,Adric,1,undirected
Morgus,Fifth Doctor,1,undirected
Morgus,Kamelion,1,undirected
Morgus,Nyssa,1,undirected
Morgus,Peri Brown,1,undirected
Morgus,Sharaz Jek,1,undirected
Morgus,Sixth Doctor,1,undirected
Morgus,Stotz,1,undirected
Morgus,Tegan Jovanka,1,undirected
Morgus,Vislor Turlough,1,undirected
Morka,Liz Shaw,1,undirected
Morka,The Brigadier,1,undirected
Morka,Third Doctor,1,undirected
Morok,Barbara Wright,1,undirected
Morok,First Doctor,1,undirected
Morok,Ian Chesterton,1,undirected
Morok,Vicki Pallister,1,undirected
Movellan,Dalek,1,undirected
Movellan,Davros,1,undirected
Movellan,Fourth Doctor,1,undirected
Movellan,K9 Mark II,1,undirected
Movellan,Romana II,1,undirected
Mr Clever,Angie Maitland,1,undirected
Mr Clever,Artie Maitland,1,undirected
Mr Clever,Clara Oswald,1,undirected
Mr Clever,Cyberman,1,undirected
Mr Clever,Eleventh Doctor,1,undirected
Mr Sin,Fourth Doctor,1,undirected
Mr Sin,George Litefoot,1,undirected
Mr Sin,Henry Gordon Jago,1,undirected
Mr Sin,Leela,1,undirected
Mr Sin,Li H'sen Chang,1,undirected
Mr Sin,Magnus Greel,1,undirected
Mr Smith,Dalek Caan,1,undirected
Mr Smith,Davros,2,undirected
Mr Smith,Donna Noble,2,undirected
Mr Smith,Francine Jones,2,undirected
Mr Smith,Gwen Cooper,2,undirected
Mr Smith,Harriet Jones,1,undirected
Mr Smith,Ianto Jones,2,undirected
Mr Smith,Jack Harkness,2,undirected
Mr Smith,Jackie Tyler,1,undirected
Mr Smith,K9 Mark IV,1,undirected
Mr Smith,Luke Smith,2,undirected
Mr Smith,Martha Jones,2,undirected
Mr Smith,Mickey Smith,1,undirected
Mr Smith,Rose Tyler,2,undirected
Mr Smith,Sarah Jane Smith,2,undirected
Mr Smith,Supreme Dalek (The Stolen Earth),2,undirected
Mr Smith,Sylvia Noble,2,undirected
Mr Smith,Tenth Doctor,2,undirected
Mr Smith,Tenth Doctor (Journey's End),1,undirected
Mr Smith,Wilfred Mott,2,undirected
Mummy (The Rings of Akhaten),Akhaten,1,undirected
Mummy (The Rings of Akhaten),Clara Oswald (The Bells of Saint John),1,undirected
Mummy (The Rings of Akhaten),Eleventh Doctor,1,undirected
Mummy (The Rings of Akhaten),Vigil,1,undirected
Najia Khan,Ada Lovelace,1,undirected
Najia Khan,Daniel Barton,1,undirected
Najia Khan,Giant spider (Arachnids in the UK),1,undirected
Najia Khan,Grace O'Brien,1,undirected
Najia Khan,Graham O'Brien,3,undirected
Najia Khan,Hakim Khan,3,undirected
Najia Khan,Jack Robertson,1,undirected
Najia Khan,Kasaavin,1,undirected
Najia Khan,Manish,1,undirected
Najia Khan,Noor Inayat Khan,1,undirected
Najia Khan,Ryan Sinclair,3,undirected
Najia Khan,Sonya Khan,3,undirected
Najia Khan,The Master,1,undirected
Najia Khan,Thirteenth Doctor,3,undirected
Najia Khan,Tibo,1,undirected
Najia Khan,Yasmin Khan,3,undirected
Napoléon Bonaparte,Barbara Wright,1,undirected
Napoléon Bonaparte,First Doctor,1,undirected
Napoléon Bonaparte,Ian Chesterton,1,undirected
Napoléon Bonaparte,Léon Colbert,1,undirected
Napoléon Bonaparte,Maximilien Robespierre,1,undirected
Napoléon Bonaparte,Susan Foreman,1,undirected
Nardole,Archibald Hamish Lethbridge-Stewart,1,undirected
Nardole,Bill Potts,11,undirected
Nardole,Bill Potts (Shadow World),1,undirected
Nardole,Clara Oswald,1,undirected
Nardole,CyberMondan,1,undirected
Nardole,Cybermen,1,undirected
Nardole,Eater of Light,1,undirected
Nardole,Emojibot,1,undirected
Nardole,First Doctor,2,undirected
Nardole,Ganymede Systems,1,undirected
Nardole,Grant (The Return of Doctor Mysterio),1,undirected
Nardole,Heather (The Pilot),2,undirected
Nardole,Hydroflax,1,undirected
Nardole,John (Knock Knock),1,undirected
Nardole,Lucy Fletcher,1,undirected
Nardole,Monk (species),3,undirected
Nardole,Nardole (Shadow World),1,undirected
Nardole,Ninth Legion,1,undirected
Nardole,River Song,1,undirected
Nardole,Rusty (Into the Dalek),1,undirected
Nardole,Sentient oil,1,undirected
Nardole,Shoal of the Winter Harmony,1,undirected
Nardole,Sutcliffe (Thin Ice),1,undirected
Nardole,The Master,7,undirected
Nardole,Thirteenth Doctor,1,undirected
Nardole,Twelfth Doctor,14,undirected
Nardole,Twelfth Doctor (Shadow World),1,undirected
Nardole,Vardy,1,undirected
Nardole (Shadow World),Bill Potts (Shadow World),1,undirected
Nardole (Shadow World),Monk (species),1,undirected
Nardole (Shadow World),Nardole,1,undirected
Nardole (Shadow World),The Master,1,undirected
Nardole (Shadow World),Twelfth Doctor,1,undirected
Nardole (Shadow World),Twelfth Doctor (Shadow World),1,undirected
Nathan (A Fix with Sontarans),Gareth Jenkins (A Fix with Sontarans),1,undirected
Nathan (A Fix with Sontarans),Sixth Doctor,1,undirected
Nathan (A Fix with Sontarans),Tegan Jovanka,1,undirected
Nathan (A Fix with Sontarans),Turner (A Fix with Sontarans),1,undirected
Nefertiti,Amy Pond,1,undirected
Nefertiti,Brian Williams (Dinosaurs on a Spaceship),1,undirected
Nefertiti,Eleventh Doctor,1,undirected
Nefertiti,John Riddell,1,undirected
Nefertiti,Rory Williams,1,undirected
Nefertiti,Solomon (Dinosaurs on a Spaceship),1,undirected
Nero,Barbara Wright,1,undirected
Nero,First Doctor,1,undirected
Nero,Ian Chesterton,1,undirected
Nero,Vicki Pallister,1,undirected
Nestene Consciousness,Auton,1,undirected
Nestene Consciousness,Channing,1,undirected
Nestene Consciousness,Clive Finch,1,undirected
Nestene Consciousness,Jackie Tyler,1,undirected
Nestene Consciousness,Jo Grant,1,undirected
Nestene Consciousness,John Benton,1,undirected
Nestene Consciousness,Liz Shaw,1,undirected
Nestene Consciousness,Mickey Smith,1,undirected
Nestene Consciousness,Mike Yates,1,undirected
Nestene Consciousness,Ninth Doctor,1,undirected
Nestene Consciousness,Rose Tyler,1,undirected
Nestene Consciousness,The Brigadier,2,undirected
Nestene Consciousness,The Master,1,undirected
Nestene Consciousness,Third Doctor,2,undirected
Nestene Consciousness,Time Lord messenger,1,undirected
Neville Catchlove,Alpha Centauri (The Curse of Peladon),1,undirected
Neville Catchlove,Bill Potts,1,undirected
Neville Catchlove,Ice Warrior,1,undirected
Neville Catchlove,The Master,1,undirected
Neville Catchlove,Twelfth Doctor,1,undirected
Nikola Tesla,Dorothy Skerrit,1,undirected
Nikola Tesla,Graham O'Brien,1,undirected
Nikola Tesla,Queen of the Skithra,1,undirected
Nikola Tesla,Ryan Sinclair,1,undirected
Nikola Tesla,Thirteenth Doctor,1,undirected
Nikola Tesla,Thomas Edison,1,undirected
Nikola Tesla,Yasmin Khan,1,undirected
Nimon,Fourth Doctor,1,undirected
Nimon,K9 Mark II,1,undirected
Nimon,Romana II,1,undirected
Nimon,Soldeed,1,undirected
Ninth Doctor,Adam Mitchell,2,undirected
Ninth Doctor,Bad Wolf (entity),1,undirected
Ninth Doctor,Blon Fel-Fotch Passameer-Day Slitheen,1,undirected
Ninth Doctor,Cassandra O'Brien.Δ17,1,undirected
Ninth Doctor,Charles Dickens,1,undirected
Ninth Doctor,Clive Finch,1,undirected
Ninth Doctor,Dalek Emperor in the Last Great Time War,1,undirected
Ninth Doctor,Dalek of human origin,1,undirected
Ninth Doctor,Empty Child,2,undirected
Ninth Doctor,Face of Boe,1,undirected
Ninth Doctor,Gelth ambassador,1,undirected
Ninth Doctor,Harriet Jones,2,undirected
Ninth Doctor,Jack Harkness,5,undirected
Ninth Doctor,Jackie Tyler,6,undirected
Ninth Doctor,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,undirected
Ninth Doctor,Lynda Moss,2,undirected
Ninth Doctor,Metaltron,1,undirected
Ninth Doctor,Mickey Smith,5,undirected
Ninth Doctor,Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,1,undirected
Ninth Doctor,Nestene Consciousness,1,undirected
Ninth Doctor,Pete Tyler,1,undirected
Ninth Doctor,Reaper,1,undirected
Ninth Doctor,Rose Tyler,13,undirected
Ninth Doctor,Tenth Doctor,1,undirected
Ninth Doctor,The Editor,1,undirected
Ninth Doctor,Toshiko Sato,1,undirected
Ninth Legion,Bill Potts,1,undirected
Ninth Legion,Eater of Light,1,undirected
Ninth Legion,Nardole,1,undirected
Ninth Legion,The Master,1,undirected
Ninth Legion,Twelfth Doctor,1,undirected
Noor Inayat Khan,Ada Lovelace,1,undirected
Noor Inayat Khan,Daniel Barton,1,undirected
Noor Inayat Khan,Graham O'Brien,1,undirected
Noor Inayat Khan,Hakim Khan,1,undirected
Noor Inayat Khan,Kasaavin,1,undirected
Noor Inayat Khan,Najia Khan,1,undirected
Noor Inayat Khan,Ryan Sinclair,1,undirected
Noor Inayat Khan,Sonya Khan,1,undirected
Noor Inayat Khan,The Master,1,undirected
Noor Inayat Khan,Thirteenth Doctor,1,undirected
Noor Inayat Khan,Tibo,1,undirected
Noor Inayat Khan,Yasmin Khan,1,undirected
Nyssa,Ace,1,undirected
Nyssa,Adric,10,undirected
Nyssa,Alistair Gordon Lethbridge-Stewart,1,undirected
Nyssa,Ann Talbot,1,undirected
Nyssa,Black Guardian,2,undirected
Nyssa,Borusa,1,undirected
Nyssa,Chela,1,undirected
Nyssa,Cyber-Leader (Earthshock),1,undirected
Nyssa,Dukkha,1,undirected
Nyssa,Eirak,1,undirected
Nyssa,Fifth Doctor,14,undirected
Nyssa,Fourth Doctor,3,undirected
Nyssa,Hindle,1,undirected
Nyssa,K9 (Storm in a Tikka) (page does not exist),1,undirected
Nyssa,Kamelion,1,undirected
Nyssa,Leela,1,undirected
Nyssa,Liz Shaw,1,undirected
Nyssa,Madge Cranleigh,1,undirected
Nyssa,Mara,2,undirected
Nyssa,Mawdryn,1,undirected
Nyssa,Melanie Bush,1,undirected
Nyssa,Mike Yates,1,undirected
Nyssa,Morgus,1,undirected
Nyssa,Omega,1,undirected
Nyssa,Peri Brown,2,undirected
Nyssa,Richard Mace,1,undirected
Nyssa,Romana II,1,undirected
Nyssa,Sarah Jane Smith,1,undirected
Nyssa,Seventh Doctor,1,undirected
Nyssa,Sharaz Jek,1,undirected
Nyssa,Sixth Doctor,2,undirected
Nyssa,Stotz,1,undirected
Nyssa,Susan Foreman,1,undirected
Nyssa,Tegan Jovanka,13,undirected
Nyssa,Terileptil,1,undirected
Nyssa,Terileptil android,1,undirected
Nyssa,The Brigadier,1,undirected
Nyssa,The Master,4,undirected
Nyssa,The Rani,1,undirected
Nyssa,The Watcher (Logopolis),1,undirected
Nyssa,Third Doctor,1,undirected
Nyssa,Urbankan,1,undirected
Nyssa,Victoria Waterfield,1,undirected
Nyssa,Vislor Turlough,3,undirected
Odysseus,Cassandra (The Myth Makers),1,undirected
Odysseus,First Doctor,1,undirected
Odysseus,Katarina,1,undirected
Odysseus,Steven Taylor,1,undirected
Odysseus,Vicki Pallister,1,undirected
Ogri,Cessair of Diplos,1,undirected
Ogri,Fourth Doctor,1,undirected
Ogri,K9 Mark II,1,undirected
Ogri,Romana I,1,undirected
Ogri,White Guardian,1,undirected
Ohila,Ashildr,1,undirected
Ohila,Clara Oswald,2,undirected
Ohila,Davros,1,undirected
Ohila,Eighth Doctor,1,undirected
Ohila,Kate Stewart,1,undirected
Ohila,Kenossium,1,undirected
Ohila,Rassilon,1,undirected
Ohila,The Master,1,undirected
Ohila,Twelfth Doctor,3,undirected
Ohila,War Doctor,1,undirected
Olive Hawthorne,Azal,1,undirected
Olive Hawthorne,Dæmon,1,undirected
Olive Hawthorne,Jo Grant,1,undirected
Olive Hawthorne,John Benton,1,undirected
Olive Hawthorne,Mike Yates,1,undirected
Olive Hawthorne,The Brigadier,1,undirected
Olive Hawthorne,The Master,1,undirected
Olive Hawthorne,Third Doctor,1,undirected
Olive Hawthorne,Tom Osgood,1,undirected
Omega,Borusa,1,undirected
Omega,Chancellor (The Three Doctors),1,undirected
Omega,Fifth Doctor,1,undirected
Omega,First Doctor,1,undirected
Omega,Jo Grant,1,undirected
Omega,John Benton,1,undirected
Omega,Nyssa,1,undirected
Omega,Palmer (The Three Doctors),1,undirected
Omega,President (The Three Doctors),1,undirected
Omega,Second Doctor,1,undirected
Omega,Tegan Jovanka,1,undirected
Omega,The Brigadier,1,undirected
Omega,Third Doctor,1,undirected
Omega,Time Lord (The Three Doctors),1,undirected
Ood,McMillen,1,undirected
Ood,The Beast (The Impossible Planet),2,undirected
Ood (Death is the Only Answer),Albert Einstein,1,undirected
Ood (Death is the Only Answer),Einstein's liquid,1,undirected
Ood (Death is the Only Answer),Eleventh Doctor,1,undirected
Ood (Pond Life),Eleventh Doctor,1,undirected
Ood (Pond Life),Sontarans,1,undirected
Ood Sigma,Adelaide Brooke,1,undirected
Ood Sigma,Alonso Frame,1,undirected
Ood Sigma,Donna Noble,2,undirected
Ood Sigma,Eleventh Doctor,1,undirected
Ood Sigma,Jack Harkness,1,undirected
Ood Sigma,Jackie Tyler,1,undirected
Ood Sigma,Klineman Halpen,1,undirected
Ood Sigma,Luke Smith,1,undirected
Ood Sigma,Martha Jones,1,undirected
Ood Sigma,Mickey Smith,1,undirected
Ood Sigma,Rassilon,1,undirected
Ood Sigma,Rose Tyler,1,undirected
Ood Sigma,Sarah Jane Smith,1,undirected
Ood Sigma,Sylvia Noble,1,undirected
Ood Sigma,Tenth Doctor,3,undirected
Ood Sigma,The Flood (The Waters of Mars),1,undirected
Ood Sigma,The Master,1,undirected
Ood Sigma,Wilfred Mott,1,undirected
Oracle (Underworld),Fourth Doctor,1,undirected
Oracle (Underworld),K9 Mark I,1,undirected
Oracle (Underworld),Leela,1,undirected
Oracle (Underworld),Seer,1,undirected
Pa Clanton,Billy Clanton,1,undirected
Pa Clanton,Dodo Chaplet,1,undirected
Pa Clanton,First Doctor,1,undirected
Pa Clanton,Ike Clanton,1,undirected
Pa Clanton,Johnny Ringo,1,undirected
Pa Clanton,Phineas Clanton,1,undirected
Pa Clanton,Seth Harper,1,undirected
Pa Clanton,Steven Taylor,1,undirected
Pa Clanton,Template:Disputed,1,undirected
Padmasambhava,Edward Travers,1,undirected
Padmasambhava,Great Intelligence,1,undirected
Padmasambhava,Jamie McCrimmon,1,undirected
Padmasambhava,Second Doctor,1,undirected
Padmasambhava,Thonmi,1,undirected
Padmasambhava,Victoria Waterfield,1,undirected
Palmer (The Three Doctors),Chancellor (The Three Doctors),1,undirected
Palmer (The Three Doctors),First Doctor,1,undirected
Palmer (The Three Doctors),Jo Grant,1,undirected
Palmer (The Three Doctors),John Benton,1,undirected
Palmer (The Three Doctors),Omega,1,undirected
Palmer (The Three Doctors),President (The Three Doctors),1,undirected
Palmer (The Three Doctors),Second Doctor,1,undirected
Palmer (The Three Doctors),The Brigadier,1,undirected
Palmer (The Three Doctors),Third Doctor,1,undirected
Palmer (The Three Doctors),Time Lord (The Three Doctors),1,undirected
Pangol,Fourth Doctor,1,undirected
Pangol,K9 Mark II,1,undirected
Pangol,Romana II,1,undirected
Pangol,West Lodge,1,undirected
Paternoster Gang,Amy Pond,1,undirected
Paternoster Gang,Clara Oswald,4,undirected
Paternoster Gang,Dorium Maldovar,1,undirected
Paternoster Gang,Eleventh Doctor,5,undirected
Paternoster Gang,Great Intelligence,2,undirected
Paternoster Gang,Half-Face Man,1,undirected
Paternoster Gang,Kovarian,1,undirected
Paternoster Gang,Mister Sweet,1,undirected
Paternoster Gang,River Song,2,undirected
Paternoster Gang,Rory Williams,1,undirected
Paternoster Gang,The Master,1,undirected
Paternoster Gang,Twelfth Doctor,1,undirected
Paternoster Gang,War Doctor,1,undirected
Paternoster Gang,Winifred Gillyflower,1,undirected
Peg doll (Night Terrors),Amy Pond,1,undirected
Peg doll (Night Terrors),Eleventh Doctor,1,undirected
Peg doll (Night Terrors),Rory Williams,1,undirected
Peinforte,Ace,1,undirected
Peinforte,Cyber-Leader (Silver Nemesis),1,undirected
Peinforte,De Flores,1,undirected
Peinforte,Seventh Doctor,1,undirected
Peladon of Peladon,Aggedor (The Curse of Peladon),1,undirected
Peladon of Peladon,Alpha Centauri (The Curse of Peladon),1,undirected
Peladon of Peladon,Amazonia,1,undirected
Peladon of Peladon,Arcturus (The Curse of Peladon),1,undirected
Peladon of Peladon,Grun,1,undirected
Peladon of Peladon,Hepesh,1,undirected
Peladon of Peladon,Ice Warrior,1,undirected
Peladon of Peladon,Jo Grant,1,undirected
Peladon of Peladon,Third Doctor,1,undirected
Percy Shelley,Ashad,1,undirected
Percy Shelley,George Gordon Byron,1,undirected
Percy Shelley,Graham O'Brien,1,undirected
Percy Shelley,John Polidori,1,undirected
Percy Shelley,Mary Shelley,1,undirected
Percy Shelley,Ryan Sinclair,1,undirected
Percy Shelley,Thirteenth Doctor,1,undirected
Percy Shelley,Yasmin Khan,1,undirected
Peri Brown,Ace,1,undirected
Peri Brown,Adric,1,undirected
Peri Brown,Azmael,1,undirected
Peri Brown,Borad,1,undirected
Peri Brown,Chessene of the Franzine Grig,1,undirected
Peri Brown,Chief Officer,1,undirected
Peri Brown,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Peri Brown,Davros,1,undirected
Peri Brown,Fifth Doctor,3,undirected
Peri Brown,Fourth Doctor,1,undirected
Peri Brown,Gustave Lytton,1,undirected
Peri Brown,H. G. Wells,1,undirected
Peri Brown,Jamie McCrimmon,1,undirected
Peri Brown,K9 (Storm in a Tikka) (page does not exist),1,undirected
Peri Brown,Kamelion,2,undirected
Peri Brown,Leela,1,undirected
Peri Brown,Liz Shaw,1,undirected
Peri Brown,Melanie Bush,1,undirected
Peri Brown,Mestor,1,undirected
Peri Brown,Mike Yates,1,undirected
Peri Brown,Morgus,1,undirected
Peri Brown,Nyssa,2,undirected
Peri Brown,Quillam,1,undirected
Peri Brown,Romana II,1,undirected
Peri Brown,Sarah Jane Smith,1,undirected
Peri Brown,Seventh Doctor,1,undirected
Peri Brown,Sharaz Jek,1,undirected
Peri Brown,Shockeye of the Quawncing Grig,1,undirected
Peri Brown,Sil,1,undirected
Peri Brown,Sixth Doctor,9,undirected
Peri Brown,Sontaran,1,undirected
Peri Brown,Stotz,1,undirected
Peri Brown,Susan Foreman,1,undirected
Peri Brown,Tegan Jovanka,1,undirected
Peri Brown,Tekker,1,undirected
Peri Brown,The Brigadier,1,undirected
Peri Brown,The Master,2,undirected
Peri Brown,The Rani,2,undirected
Peri Brown,Third Doctor,1,undirected
Peri Brown,Victoria Waterfield,1,undirected
Peri Brown,Vislor Turlough,2,undirected
Perkins (Mummy on the Orient Express),Clara Oswald,1,undirected
Perkins (Mummy on the Orient Express),Danny Pink,1,undirected
Perkins (Mummy on the Orient Express),Gus (Mummy on the Orient Express),1,undirected
Perkins (Mummy on the Orient Express),Twelfth Doctor,1,undirected
Pete Tyler,Jackie Tyler,1,undirected
Pete Tyler,Ninth Doctor,1,undirected
Pete Tyler,Reaper,1,undirected
Pete Tyler,Rose Tyler,1,undirected
Pete Tyler (Pete's World),Cybermen,1,undirected
Pete Tyler (Pete's World),Dalek Sec,1,undirected
Pete Tyler (Pete's World),Donna Noble,1,undirected
Pete Tyler (Pete's World),Jackie Tyler,2,undirected
Pete Tyler (Pete's World),Jackie Tyler (Pete's World),1,undirected
Pete Tyler (Pete's World),Jake Simmonds,3,undirected
Pete Tyler (Pete's World),John Lumic,2,undirected
Pete Tyler (Pete's World),Mickey Smith,3,undirected
Pete Tyler (Pete's World),Ricky Smith,2,undirected
Pete Tyler (Pete's World),Rose Tyler,3,undirected
Pete Tyler (Pete's World),Tenth Doctor,3,undirected
Pete Tyler (Pete's World),Yvonne Hartman,1,undirected
Peter Haydon,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Peter Haydon,Cyberman,1,undirected
Peter Haydon,Eric Klieg,1,undirected
Peter Haydon,Jamie McCrimmon,1,undirected
Peter Haydon,Kaftan,1,undirected
Peter Haydon,Second Doctor,1,undirected
Peter Haydon,Victoria Waterfield,1,undirected
Petra Williams,Alastair Lethbridge-Stewart,1,undirected
Petra Williams,Eric Stahlman,1,undirected
Petra Williams,Greg Sutton,1,undirected
Petra Williams,John Benton,1,undirected
Petra Williams,Keith Gold,1,undirected
Petra Williams,Liz Shaw,1,undirected
Petra Williams,The Brigadier,1,undirected
Petra Williams,Third Doctor,1,undirected
Petronella Osgood,Bonnie (The Zygon Invasion),3,undirected
Petronella Osgood,Clara Oswald,2,undirected
Petronella Osgood,Dalek Fleet,1,undirected
Petronella Osgood,Eleventh Doctor,1,undirected
Petronella Osgood,Elizabeth I,1,undirected
Petronella Osgood,Jac (The Magician's Apprentice),1,undirected
Petronella Osgood,Kate Stewart,3,undirected
Petronella Osgood,Tenth Doctor,1,undirected
Petronella Osgood,The Curator,1,undirected
Petronella Osgood,The Moment,1,undirected
Petronella Osgood,Twelfth Doctor,2,undirected
Petronella Osgood,War Doctor,1,undirected
Petronella Osgood,Zygon Kate Stewart,1,undirected
Phineas Clanton,Billy Clanton,1,undirected
Phineas Clanton,Dodo Chaplet,1,undirected
Phineas Clanton,First Doctor,1,undirected
Phineas Clanton,Ike Clanton,1,undirected
Phineas Clanton,Johnny Ringo,1,undirected
Phineas Clanton,Pa Clanton,1,undirected
Phineas Clanton,Seth Harper,1,undirected
Phineas Clanton,Steven Taylor,1,undirected
Phineas Clanton,Template:Disputed,1,undirected
Pol-Kon-Don,Gat,1,undirected
Pol-Kon-Don,Graham O'Brien,1,undirected
Pol-Kon-Don,Jack Harkness,1,undirected
Pol-Kon-Don,Ryan Sinclair,1,undirected
Pol-Kon-Don,The Doctor (Fugitive of the Judoon),1,undirected
Pol-Kon-Don,Thirteenth Doctor,1,undirected
Pol-Kon-Don,Yasmin Khan,1,undirected
Polly Wright,Ben Jackson,9,undirected
Polly Wright,Bragen,1,undirected
Polly Wright,Chameleon (humanoid),1,undirected
Polly Wright,Cherub (The Smugglers),1,undirected
